time;RSSI;RSRP;SINR;RSRQ;MCC;MNC;TAC;CELLID;BAND;DLBW;ULBW;RX CHAN; TX CHAN;TX POWER;network;IP;interface
1566999928.049;-81.0;-109.4;9.8;-11.2;262;2;49003;2745089;20;3;3;6300;24300;10.0; 359072061595894;100.102.122.170;lte_vodafone
1566999929.050;-81.7;-110.3;9.6;-11.4;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999930.071;-82.0;-109.5;9.6;-11.2;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999931.102;-80.9;-109.1;10.4;-11.3;262;2;49003;2745089;20;3;3;6300;24300;11.0; 359072061595894;100.102.122.170;lte_vodafone
1566999932.042;-80.6;-108.9;8.4;-11.2;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999933.062;-81.3;-109.3;9.8;-11.3;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999934.054;-81.8;-109.4;9.2;-11.2;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999934.983;-80.3;-108.6;8.4;-11.3;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999936.116;-80.7;-108.9;10.8;-11.1;262;2;49003;2745089;20;3;3;6300;24300;15.0; 359072061595894;100.102.122.170;lte_vodafone
1566999937.076;-80.3;-108.2;10.8;-11.0;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999937.996;-83.0;-110.9;7.8;-11.5;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999939.057;-79.4;-108.0;11.8;-11.1;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999940.058;-80.0;-108.9;10.8;-11.2;262;2;49003;2745089;20;3;3;6300;24300;11.0; 359072061595894;100.102.122.170;lte_vodafone
1566999941.039;-80.0;-109.1;11.0;-11.3;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999941.978;-80.9;-108.5;10.0;-11.0;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999943.000;-79.5;-108.9;11.2;-11.1;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999944.061;-80.2;-108.1;10.6;-11.2;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999944.880;-79.9;-107.6;12.0;-11.0;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999946.114;-79.8;-107.8;11.0;-11.0;262;2;49003;2745089;20;3;3;6300;24300;7.0; 359072061595894;100.102.122.170;lte_vodafone
1566999947.064;-79.6;-107.9;7.6;-11.2;262;2;49003;2745089;20;3;3;6300;24300;10.0; 359072061595894;100.102.122.170;lte_vodafone
1566999948.064;-79.9;-108.0;9.8;-11.1;262;2;49003;2745089;20;3;3;6300;24300;12.0; 359072061595894;100.102.122.170;lte_vodafone
1566999949.075;-80.4;-107.9;10.6;-11.0;262;2;49003;2745089;20;3;3;6300;24300;9.0; 359072061595894;100.102.122.170;lte_vodafone
1566999950.066;-79.5;-107.8;10.8;-11.1;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999951.138;-79.6;-107.7;11.2;-11.0;262;2;49003;2745089;20;3;3;6300;24300;9.0; 359072061595894;100.102.122.170;lte_vodafone
1566999951.986;-80.0;-107.7;10.6;-11.0;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999953.078;-83.8;-108.0;11.4;-11.1;262;2;49003;2745089;20;3;3;6300;24300;8.0; 359072061595894;100.102.122.170;lte_vodafone
1566999954.090;-79.7;-108.0;10.6;-11.1;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999955.100;-79.4;-107.9;9.8;-11.2;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999956.112;-80.1;-107.7;10.8;-10.9;262;2;49003;2745089;20;3;3;6300;24300;12.0; 359072061595894;100.102.122.170;lte_vodafone
1566999957.072;-79.4;-107.4;11.0;-11.0;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999957.992;-79.4;-107.2;11.4;-11.1;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999959.094;-79.8;-107.4;11.2;-10.9;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999960.105;-79.8;-107.4;11.2;-10.9;262;2;49003;2745089;20;3;3;6300;24300;11.0; 359072061595894;100.102.122.170;lte_vodafone
1566999961.126;-79.5;-107.3;11.2;-10.8;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999961.995;-78.9;-107.3;10.8;-11.0;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999963.097;-80.3;-108.0;9.8;-11.0;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999964.087;-80.4;-108.2;10.2;-10.8;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999965.017;-80.2;-108.3;10.2;-10.9;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999966.059;-80.0;-108.1;10.4;-10.9;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999967.090;-79.8;-108.3;9.4;-11.1;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999968.111;-80.0;-108.2;10.4;-11.0;262;2;49003;2745089;20;3;3;6300;24300;15.0; 359072061595894;100.102.122.170;lte_vodafone
1566999969.082;-83.1;-108.3;10.8;-10.6;262;2;49003;2745089;20;3;3;6300;24300;20.0; 359072061595894;100.102.122.170;lte_vodafone
1566999970.082;-79.8;-108.1;10.6;-11.0;262;2;49003;2745089;20;3;3;6300;24300;9.0; 359072061595894;100.102.122.170;lte_vodafone
1566999971.134;-80.2;-108.0;10.2;-10.9;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999972.094;-79.6;-107.9;10.4;-11.1;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999973.085;-79.5;-108.0;10.0;-11.1;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999974.025;-80.1;-107.8;10.0;-10.9;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999975.016;-79.9;-107.9;10.8;-10.3;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999976.149;-83.5;-107.9;9.8;-8.1;262;2;49003;2745089;20;3;3;6300;24300;-9999.0; 359072061595894;100.102.122.170;lte_vodafone
1566999977.099;-80.1;-107.8;10.2;-10.4;262;2;49003;2745089;20;3;3;6300;24300;9.0; 359072061595894;100.102.122.170;lte_vodafone
1566999978.100;-79.8;-107.9;10.2;-11.1;262;2;49003;2745089;20;3;3;6300;24300;20.0; 359072061595894;100.102.122.170;lte_vodafone
