time;RSSI;RSRP;SINR;RSRQ;MCC;MNC;TAC;CELLID;BAND;DLBW;ULBW;RX CHAN; TX CHAN;TX POWER;network;IP;interface
1566999812.400;-62.5;-88.7;28.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999813.360;-62.8;-89.0;27.8;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999814.442;-62.4;-88.6;23.6;-6.7;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999815.362;-62.9;-88.8;28.4;-6.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999816.474;-62.3;-88.8;29.4;-6.1;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999817.496;-61.9;-88.8;29.8;-6.5;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999818.456;-61.0;-88.5;28.4;-7.2;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999819.466;-62.4;-88.5;28.8;-6.5;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999820.467;-62.4;-88.6;27.2;-6.4;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999821.478;-62.6;-88.7;27.6;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999822.520;-62.7;-88.7;26.4;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999823.480;-62.8;-88.8;28.2;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999824.480;-62.8;-88.9;27.0;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999825.481;-61.9;-88.8;27.2;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999826.482;-62.5;-88.7;26.8;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999827.514;-62.5;-88.5;27.2;-6.3;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999828.464;-62.3;-88.5;30.0;-6.1;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999829.465;-62.3;-88.2;28.4;-6.2;262;1;5;41955840;3;5;5;1300;19300;-21.0; 359072061638793;37.83.198.205;lte_tmobile
1566999830.293;-62.2;-88.2;28.2;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999831.466;-62.5;-88.7;28.4;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999832.518;-61.7;-88.7;28.8;-6.5;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999833.478;-62.1;-88.8;29.8;-6.6;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999834.286;-63.2;-88.9;25.6;-7.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999835.480;-62.9;-88.8;29.2;-6.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999836.289;-63.3;-89.0;27.6;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999837.331;-63.0;-89.1;28.2;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999838.290;-61.7;-88.4;30.0;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999839.494;-61.8;-88.0;30.0;-6.0;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999840.292;-62.1;-88.1;23.4;-6.4;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999841.486;-63.2;-88.8;26.6;-6.1;262;1;5;41955840;3;5;5;1300;19300;13.0; 359072061638793;37.83.198.205;lte_tmobile
1566999842.527;-61.4;-88.4;29.6;-6.3;262;1;5;41955840;3;5;5;1300;19300;13.0; 359072061638793;37.83.198.205;lte_tmobile
1566999843.477;-62.7;-88.6;29.8;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999844.478;-62.6;-88.7;27.4;-6.4;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999845.488;-62.6;-88.5;28.8;-6.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999846.489;-61.9;-87.7;28.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999847.338;-63.0;-88.8;22.8;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999848.298;-62.6;-88.8;26.6;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999849.502;-61.6;-87.9;30.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999850.472;-59.8;-89.0;27.4;-6.7;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999851.504;-62.5;-88.8;27.8;-6.3;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999852.546;-62.3;-88.9;27.0;-7.1;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999853.505;-62.5;-88.8;29.8;-6.9;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999854.303;-62.2;-88.8;30.0;-6.4;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999855.487;-62.6;-88.6;30.0;-6.5;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999856.397;-62.7;-88.8;29.2;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999857.529;-62.6;-88.6;29.6;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999858.489;-62.2;-88.7;27.6;-6.6;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999859.500;-62.2;-88.5;29.2;-6.4;262;1;5;41955840;3;5;5;1300;19300;-21.0; 359072061638793;37.83.198.205;lte_tmobile
1566999860.400;-62.7;-88.7;28.4;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999861.512;-62.3;-88.5;24.6;-6.3;262;1;5;41955840;3;5;5;1300;19300;4.0; 359072061638793;37.83.198.205;lte_tmobile
1566999862.553;-62.5;-88.5;27.8;-6.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999863.513;-62.4;-88.6;29.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999864.403;-63.0;-88.8;28.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999865.515;-62.8;-88.7;27.8;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999866.516;-62.6;-88.7;28.2;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999867.538;-62.4;-88.6;27.2;-6.2;262;1;5;41955840;3;5;5;1300;19300;-20.0; 359072061638793;37.83.198.205;lte_tmobile
1566999868.498;-60.1;-87.8;28.6;-6.5;262;1;5;41955840;3;5;5;1300;19300;9.0; 359072061638793;37.83.198.205;lte_tmobile
1566999869.508;-62.0;-88.9;26.4;-6.5;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999870.499;-62.8;-88.7;30.0;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999871.510;-61.8;-88.1;28.6;-6.2;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999872.562;-61.3;-87.7;29.6;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999873.330;-61.6;-87.4;23.0;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999874.513;-62.1;-88.5;26.2;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999875.334;-61.8;-88.3;28.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999876.515;-62.7;-89.1;27.2;-6.4;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999877.556;-62.0;-88.2;29.2;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999878.516;-61.9;-88.4;28.6;-6.1;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999879.324;-62.3;-88.5;28.2;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999880.518;-62.6;-88.5;27.4;-6.2;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999881.509;-62.5;-88.5;28.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999882.550;-62.6;-88.7;28.2;-6.2;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999883.510;-62.0;-88.6;30.0;-6.3;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999884.521;-62.9;-88.7;29.4;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999885.522;-62.3;-88.5;28.2;-6.3;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999886.512;-62.5;-88.4;28.2;-6.5;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999887.564;-61.4;-88.4;27.8;-6.4;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999888.534;-61.8;-88.8;29.0;-6.7;262;1;5;41955840;3;5;5;1300;19300;-20.0; 359072061638793;37.83.198.205;lte_tmobile
1566999889.333;-62.9;-88.8;28.4;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999890.536;-61.9;-88.7;28.2;-6.4;262;1;5;41955840;3;5;5;1300;19300;-19.0; 359072061638793;37.83.198.205;lte_tmobile
1566999891.335;-62.7;-88.8;28.0;-6.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999892.376;-62.6;-88.8;28.8;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999893.336;-62.6;-88.6;27.8;-6.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999894.530;-62.6;-88.6;29.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999895.338;-63.0;-88.8;28.8;-6.3;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999896.521;-62.4;-88.7;30.0;-6.6;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999897.573;-61.8;-88.4;29.6;-6.6;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999898.533;-62.4;-88.4;28.8;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999899.442;-62.5;-88.6;29.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999900.544;-62.0;-88.5;29.2;-6.4;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999901.434;-62.4;-88.5;30.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999902.476;-61.9;-88.6;28.2;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999903.435;-62.2;-88.4;28.0;-6.2;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999904.548;-62.9;-89.3;28.6;-6.7;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999905.437;-63.8;-89.9;28.2;-6.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999906.540;-62.7;-89.0;24.0;-6.3;262;1;5;41955840;3;5;5;1300;19300;13.0; 359072061638793;37.83.198.205;lte_tmobile
1566999907.581;-61.4;-88.0;26.2;-6.8;262;1;5;41955840;3;5;5;1300;19300;13.0; 359072061638793;37.83.198.205;lte_tmobile
1566999908.531;-61.8;-88.1;26.6;-6.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999909.542;-61.9;-88.0;28.4;-6.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999910.543;-61.6;-87.9;28.2;-6.4;262;1;5;41955840;3;5;5;1300;19300;13.0; 359072061638793;37.83.198.205;lte_tmobile
1566999911.554;-58.4;-88.7;27.0;-7.5;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999912.596;-62.6;-88.6;28.2;-6.1;262;1;5;41955840;3;5;5;1300;19300;0.0; 359072061638793;37.83.198.205;lte_tmobile
1566999913.535;-62.2;-88.4;29.6;-6.5;262;1;5;41955840;3;5;5;1300;19300;9.0; 359072061638793;37.83.198.205;lte_tmobile
1566999914.536;-62.0;-88.3;27.8;-6.3;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999915.536;-62.9;-88.9;23.0;-6.4;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999916.537;-63.6;-89.5;23.4;-6.6;262;1;5;41955840;3;5;5;1300;19300;10.0; 359072061638793;37.83.198.205;lte_tmobile
1566999917.569;-61.4;-87.6;29.0;-6.6;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999918.539;-61.6;-88.8;28.8;-6.5;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999919.540;-64.3;-90.5;28.0;-6.6;262;1;5;41955840;3;5;5;1300;19300;9.0; 359072061638793;37.83.198.205;lte_tmobile
1566999920.541;-62.9;-88.9;29.8;-6.3;262;1;5;41955840;3;5;5;1300;19300;13.0; 359072061638793;37.83.198.205;lte_tmobile
1566999921.541;-62.5;-88.7;28.8;-6.3;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999922.584;-62.3;-89.2;25.8;-6.4;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999923.543;-63.2;-90.1;25.8;-6.6;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999924.544;-63.6;-90.5;25.8;-6.6;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999925.545;-61.4;-88.1;28.8;-6.7;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999926.546;-61.9;-89.2;26.8;-6.4;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999927.587;-63.2;-89.5;30.0;-6.3;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999928.547;-62.1;-88.5;30.0;-6.5;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999929.548;-62.5;-88.3;27.6;-6.3;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999930.549;-61.2;-88.6;25.4;-6.5;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999931.550;-60.8;-88.2;25.8;-6.5;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999932.591;-62.7;-88.3;28.8;-6.3;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999933.551;-62.8;-88.5;29.0;-6.4;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999934.542;-60.5;-88.5;25.8;-6.5;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999935.543;-63.5;-88.8;28.4;-6.4;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999936.554;-62.7;-88.5;30.0;-6.5;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999937.596;-60.5;-88.2;26.2;-6.6;262;1;5;41955840;3;5;5;1300;19300;10.0; 359072061638793;37.83.198.205;lte_tmobile
1566999938.555;-61.8;-88.6;25.0;-6.4;262;1;5;41955840;3;5;5;1300;19300;9.0; 359072061638793;37.83.198.205;lte_tmobile
1566999939.557;-62.2;-89.4;26.4;-6.5;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999940.557;-62.2;-89.7;25.2;-6.6;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999941.558;-63.2;-89.3;29.8;-6.4;262;1;5;41955840;3;5;5;1300;19300;13.0; 359072061638793;37.83.198.205;lte_tmobile
1566999942.599;-62.2;-88.2;30.0;-6.4;262;1;5;41955840;3;5;5;1300;19300;9.0; 359072061638793;37.83.198.205;lte_tmobile
1566999943.559;-61.7;-87.7;29.6;-6.6;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999944.560;-62.3;-88.2;28.4;-6.6;262;1;5;41955840;3;5;5;1300;19300;6.0; 359072061638793;37.83.198.205;lte_tmobile
1566999945.561;-61.2;-88.7;28.0;-6.4;262;1;5;41955840;3;5;5;1300;19300;10.0; 359072061638793;37.83.198.205;lte_tmobile
1566999946.562;-62.2;-88.6;23.4;-6.4;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999947.594;-61.4;-88.7;23.2;-7.3;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999948.564;-62.7;-88.6;28.4;-8.2;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999949.565;-57.6;-88.4;27.6;-6.7;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999950.565;-62.3;-88.4;22.2;-7.5;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999951.566;-62.7;-88.6;28.2;-7.1;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999952.608;-62.1;-88.3;25.2;-6.3;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999953.568;-62.2;-88.5;29.2;-6.9;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999954.558;-62.1;-88.1;23.2;-6.8;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999955.559;-62.4;-88.3;23.4;-6.7;262;1;5;41955840;3;5;5;1300;19300;10.0; 359072061638793;37.83.198.205;lte_tmobile
1566999956.571;-62.3;-88.4;23.2;-6.6;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999957.612;-58.2;-88.5;22.6;-6.7;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999958.572;-62.5;-88.6;23.2;-6.6;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999959.573;-62.5;-88.5;28.4;-6.3;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999960.574;-62.5;-88.4;29.2;-6.4;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999961.575;-61.0;-88.4;28.8;-6.4;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999962.606;-62.5;-88.4;23.8;-6.5;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999963.576;-61.3;-88.4;23.2;-6.4;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999964.576;-62.4;-88.4;30.0;-6.5;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999965.577;-60.8;-88.3;30.0;-6.4;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999966.578;-62.6;-88.5;30.0;-6.4;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999967.620;-62.5;-88.5;28.4;-6.3;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999968.580;-62.6;-88.4;28.4;-6.3;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999969.581;-60.9;-88.4;25.2;-6.5;262;1;5;41955840;3;5;5;1300;19300;11.0; 359072061638793;37.83.198.205;lte_tmobile
1566999970.581;-61.3;-88.5;21.4;-6.5;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999971.582;-62.4;-88.4;29.0;-6.5;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999972.624;-60.9;-88.4;24.6;-6.5;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999973.584;-60.7;-88.3;25.4;-6.5;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999974.585;-62.5;-88.4;27.8;-6.6;262;1;5;41955840;3;5;5;1300;19300;7.0; 359072061638793;37.83.198.205;lte_tmobile
1566999975.585;-62.5;-88.4;29.6;-6.4;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999976.586;-62.5;-88.4;29.8;-6.4;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
1566999977.628;-61.1;-88.4;26.8;-6.5;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999978.588;-60.9;-88.4;26.2;-6.5;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999979.579;-61.1;-88.4;19.4;-6.5;262;1;5;41955840;3;5;5;1300;19300;12.0; 359072061638793;37.83.198.205;lte_tmobile
1566999980.590;-62.5;-88.5;28.2;-6.4;262;1;5;41955840;3;5;5;1300;19300;8.0; 359072061638793;37.83.198.205;lte_tmobile
