time;RSSI;RSRP;SINR;RSRQ;MCC;MNC;TAC;CELLID;BAND;DLBW;ULBW;RX CHAN; TX CHAN;TX POWER;network;IP;interface
1568381098.973;-79.8;-106.7;4.0;-10.3;262;1;5;34964226;20;3;3;6400;24400;18.0; 359072061638793;37.83.25.105;lte_tmobile
1568381100.056;-79.2;-107.3;3.4;-10.7;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381100.975;-81.1;-108.9;0.8;-10.9;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381102.017;-81.5;-109.0;2.6;-10.8;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381102.977;-81.1;-109.3;1.6;-11.3;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381103.978;-80.9;-108.1;3.4;-10.4;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381104.979;-79.7;-106.9;4.0;-9.9;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381106.011;-80.8;-107.1;3.8;-9.9;262;1;5;34964226;20;3;3;6400;24400;13.0; 359072061638793;37.83.25.105;lte_tmobile
1568381107.144;-81.0;-107.0;1.6;-9.7;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381108.012;-81.1;-107.5;3.6;-10.0;262;1;5;34964226;20;3;3;6400;24400;12.0; 359072061638793;37.83.25.105;lte_tmobile
1568381109.013;-80.3;-107.6;2.6;-10.0;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381110.014;-80.1;-107.4;3.6;-10.3;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381111.015;-80.2;-108.4;2.8;-10.8;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381112.098;-80.5;-108.0;0.6;-10.6;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381113.017;-81.1;-107.9;3.2;-10.3;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381114.018;-81.1;-109.2;1.2;-11.3;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381115.010;-81.2;-108.9;2.2;-11.2;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381116.091;-80.9;-108.4;2.2;-10.9;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381117.092;-81.0;-109.2;1.2;-11.0;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381118.052;-81.4;-108.5;2.0;-10.7;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381119.053;-81.6;-108.7;2.2;-10.5;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381120.135;-81.7;-109.1;1.8;-10.9;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381121.248;-80.9;-109.4;1.2;-11.3;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381122.097;-80.0;-108.4;2.8;-11.0;262;1;5;34964226;20;3;3;6400;24400;14.0; 359072061638793;37.83.25.105;lte_tmobile
1568381123.057;-80.3;-108.5;1.8;-10.8;262;1;5;34964226;20;3;3;6400;24400;13.0; 359072061638793;37.83.25.105;lte_tmobile
1568381124.058;-80.9;-108.6;1.8;-10.6;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381125.241;-81.0;-107.9;4.4;-10.0;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381126.242;-81.1;-107.5;3.4;-9.8;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381127.091;-81.3;-109.3;1.2;-11.3;262;1;5;34964226;20;3;3;6400;24400;13.0; 359072061638793;37.83.25.105;lte_tmobile
1568381128.173;-80.0;-109.2;1.8;-11.4;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381129.001;-80.8;-107.4;3.2;-10.1;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381130.003;-80.8;-106.3;5.2;-9.2;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381131.003;-80.3;-106.3;4.8;-9.5;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381132.257;-79.5;-106.2;3.0;-9.8;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381133.005;-80.0;-106.3;4.4;-9.7;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381134.006;-79.4;-105.4;6.8;-9.2;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381135.098;-79.1;-104.8;6.4;-8.9;262;1;5;34964226;20;3;3;6400;24400;14.0; 359072061638793;37.83.25.105;lte_tmobile
1568381136.008;-77.8;-105.5;6.0;-9.2;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381137.049;-79.1;-105.0;6.6;-8.9;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381138.263;-78.6;-104.6;6.4;-8.7;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381139.122;-78.8;-104.5;4.6;-8.8;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381140.011;-80.3;-106.0;0.0;-9.9;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381141.012;-77.1;-104.9;0.6;-9.7;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381142.054;-78.8;-104.7;6.0;-9.0;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381143.014;-79.4;-104.8;5.6;-9.1;262;1;5;34964226;20;3;3;6400;24400;13.0; 359072061638793;37.83.25.105;lte_tmobile
1568381144.015;-78.0;-104.4;6.0;-9.1;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381145.016;-79.7;-105.3;3.8;-9.4;262;1;5;34964226;20;3;3;6400;24400;14.0; 359072061638793;37.83.25.105;lte_tmobile
1568381146.017;-78.6;-105.8;5.4;-9.4;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381147.059;-79.7;-106.0;4.8;-9.4;262;1;5;34964226;20;3;3;6400;24400;13.0; 359072061638793;37.83.25.105;lte_tmobile
1568381148.019;-80.1;-107.4;4.0;-10.0;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381149.090;-81.0;-106.8;4.2;-9.3;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381150.020;-80.5;-107.8;2.2;-10.3;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381151.021;-80.2;-107.6;2.8;-10.3;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381152.093;-81.2;-108.3;3.4;-10.6;262;1;5;34964226;20;3;3;6400;24400;18.0; 359072061638793;37.83.25.105;lte_tmobile
1568381153.145;-80.3;-107.1;4.2;-9.6;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381154.146;-80.6;-107.2;3.0;-9.8;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381155.096;-80.2;-107.5;3.4;-10.0;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381156.056;-81.1;-106.8;4.8;-9.4;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381157.098;-80.7;-107.0;4.4;-9.6;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381158.058;-79.0;-106.7;5.2;-9.4;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381159.272;-80.2;-106.3;5.0;-9.1;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381160.283;-79.7;-106.0;5.0;-9.2;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381161.051;-79.8;-107.0;4.0;-10.1;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381162.072;-78.0;-107.6;3.4;-11.1;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381163.134;-81.4;-107.5;3.2;-9.9;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381164.286;-80.7;-108.6;4.4;-10.8;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381165.095;-79.1;-107.6;4.8;-10.3;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381166.096;-78.2;-106.9;3.2;-9.9;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381167.178;-82.4;-111.6;-1.6;-13.1;262;1;5;34964226;20;3;3;6400;24400;15.0; 359072061638793;37.83.25.105;lte_tmobile
1568381168.097;-78.8;-110.3;1.0;-12.8;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381169.098;-79.3;-108.9;2.0;-11.5;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381170.099;-78.2;-109.3;3.2;-12.0;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381171.272;-80.0;-106.8;3.8;-9.8;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381172.132;-80.7;-107.6;3.2;-10.3;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381173.041;-77.8;-106.6;3.6;-11.0;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381174.042;-81.3;-108.8;1.8;-10.8;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381175.043;-82.0;-110.0;0.2;-11.8;262;1;5;34964226;20;3;3;6400;24400;19.0; 359072061638793;37.83.25.105;lte_tmobile
1568381176.044;-81.1;-109.8;1.6;-11.7;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381177.086;-79.9;-105.6;5.4;-9.3;262;1;5;34964226;20;3;3;6400;24400;15.0; 359072061638793;37.83.25.105;lte_tmobile
1568381178.046;-80.8;-107.3;2.8;-10.3;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381179.047;-80.7;-107.3;3.0;-10.2;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381180.160;-81.1;-107.7;3.2;-10.0;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381181.049;-81.0;-106.7;5.0;-10.1;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381182.091;-80.1;-107.0;4.8;-10.4;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381183.051;-78.1;-108.0;3.8;-11.5;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381184.052;-81.2;-108.7;1.6;-11.5;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381185.053;-80.7;-107.2;5.4;-11.3;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381186.297;-77.6;-106.5;4.2;-10.1;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381187.177;-78.5;-106.8;4.6;-9.7;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381188.056;-80.0;-105.7;4.8;-9.3;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381189.057;-79.9;-106.1;4.4;-9.4;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381190.250;-82.2;-113.2;-5.2;-14.4;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381191.059;-80.7;-112.6;0.2;-14.0;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381192.224;-80.4;-106.5;3.8;-9.2;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381193.061;-80.3;-106.0;5.8;-8.9;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381194.062;-78.0;-107.5;3.6;-11.2;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381195.093;-80.2;-106.1;4.6;-10.3;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381196.095;-78.7;-105.0;6.4;-9.9;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381197.349;-78.9;-104.1;6.6;-8.1;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381198.096;-75.7;-104.2;7.4;-10.1;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381199.188;-79.3;-104.0;6.6;-8.6;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381200.067;-78.8;-104.9;4.4;-8.7;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381201.159;-77.7;-104.4;6.0;-8.8;262;1;5;34964226;20;3;3;6400;24400;17.0; 359072061638793;37.83.25.105;lte_tmobile
1568381202.222;-79.3;-104.8;5.6;-8.9;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381203.131;-78.9;-104.2;7.4;-8.4;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381204.314;-78.8;-104.6;5.6;-8.6;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381205.173;-79.2;-104.9;6.0;-8.6;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381206.174;-78.8;-104.4;5.0;-8.7;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381207.115;-79.1;-104.4;6.4;-8.8;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381208.075;-81.0;-106.5;4.6;-9.3;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381209.137;-78.1;-103.7;9.4;-8.1;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381210.137;-80.1;-105.6;5.0;-9.0;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381211.321;-80.6;-107.0;3.6;-9.8;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381212.180;-79.8;-105.7;5.2;-9.0;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381213.322;-80.3;-106.7;4.0;-9.5;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381214.323;-80.6;-107.0;3.8;-9.6;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381215.172;-79.9;-106.5;4.2;-9.4;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381216.315;-78.7;-105.1;5.8;-9.1;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381217.124;-80.2;-105.9;3.6;-9.7;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381218.084;-79.6;-105.7;5.4;-9.4;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381219.085;-80.0;-106.7;4.2;-9.9;262;1;5;34964226;20;3;3;6400;24400;13.0; 359072061638793;37.83.25.105;lte_tmobile
1568381220.086;-79.8;-105.3;6.4;-9.0;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381221.086;-80.1;-106.9;3.4;-10.1;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381222.250;-79.9;-107.4;4.0;-10.5;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381223.088;-80.1;-108.2;1.2;-11.1;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381224.089;-79.6;-109.4;1.2;-11.8;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381225.202;-80.1;-106.7;4.2;-10.1;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381226.091;-81.9;-107.4;2.6;-10.4;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381227.133;-80.9;-108.3;1.2;-11.0;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381228.093;-79.9;-108.2;0.4;-10.9;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381229.297;-81.2;-108.7;0.4;-11.0;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381230.094;-80.5;-107.6;4.0;-10.4;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381231.095;-80.6;-107.0;4.2;-9.9;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381232.218;-79.7;-105.4;5.2;-8.8;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381233.178;-80.2;-107.0;5.2;-9.7;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381234.098;-80.9;-107.1;3.8;-9.7;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381235.099;-80.5;-107.3;4.4;-9.8;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381236.222;-80.8;-107.2;3.8;-9.7;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381237.142;-79.3;-106.8;2.0;-10.4;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381238.102;-80.4;-106.9;5.0;-9.5;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381239.103;-80.4;-106.9;3.6;-9.8;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381240.134;-80.9;-107.0;4.0;-9.6;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381241.135;-81.2;-106.6;4.2;-9.3;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381242.177;-80.8;-107.0;5.2;-9.5;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381243.107;-79.2;-107.0;4.6;-10.2;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381244.138;-80.3;-106.7;5.0;-9.5;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381245.109;-80.5;-106.4;4.8;-9.3;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381246.140;-80.4;-106.7;4.6;-9.4;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381247.172;-79.9;-106.6;5.2;-9.4;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381248.132;-80.2;-106.7;4.2;-9.4;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381249.113;-80.5;-106.7;5.0;-9.3;262;1;5;34964226;20;3;3;6400;24400;3.0; 359072061638793;37.83.25.105;lte_tmobile
1568381250.367;-80.4;-106.6;4.2;-9.4;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381251.297;-80.9;-106.9;4.6;-9.4;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381252.298;-80.3;-106.8;4.4;-9.3;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381253.177;-80.4;-106.9;4.6;-9.4;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381254.219;-79.3;-107.2;2.2;-10.4;262;1;5;34964226;20;3;3;6400;24400;23.0; 359072061638793;37.83.25.105;lte_tmobile
1568381255.179;-80.1;-107.2;3.6;-10.0;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381256.271;-81.1;-107.1;4.4;-9.7;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381257.212;-80.6;-107.0;4.4;-9.8;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381258.243;-81.4;-107.0;4.6;-9.2;262;1;5;34964226;20;3;3;6400;24400;13.0; 359072061638793;37.83.25.105;lte_tmobile
1568381259.122;-79.3;-106.8;4.0;-9.7;262;1;5;34964226;20;3;3;6400;24400;21.0; 359072061638793;37.83.25.105;lte_tmobile
1568381260.123;-80.1;-106.8;4.4;-9.7;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381261.357;-78.9;-107.0;1.4;-10.0;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381262.166;-80.2;-106.8;3.4;-9.7;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381263.126;-80.1;-106.9;3.6;-10.2;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381264.127;-81.2;-107.0;2.2;-10.1;262;1;5;34964226;20;3;3;6400;24400;22.0; 359072061638793;37.83.25.105;lte_tmobile
1568381265.128;-80.7;-107.2;1.8;-10.4;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
1568381266.129;-80.1;-106.8;2.2;-9.8;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381267.252;-80.4;-106.7;4.2;-9.5;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381268.373;-79.8;-105.9;5.0;-9.2;262;1;5;34964226;20;3;3;6400;24400;19.0; 359072061638793;37.83.25.105;lte_tmobile
1568381269.131;-80.6;-105.2;6.4;-8.7;262;1;5;34964226;20;3;3;6400;24400;20.0; 359072061638793;37.83.25.105;lte_tmobile
1568381270.132;-80.1;-106.8;4.4;-9.6;262;1;5;34964226;20;3;3;6400;24400;0.0; 359072061638793;37.83.25.105;lte_tmobile
